_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence_summary,which_of_these_furniture_types_are_depicted_in_the_image,which_of_these_furniture_types_are_depicted_in_the_image:confidence,which_of_these_furniture_types_are_depicted_in_the_image:confidence_summary,which_of_these_items_are_a_main_focus_in_the_image,which_of_these_items_are_a_main_focus_in_the_image:confidence,which_of_these_items_are_a_main_focus_in_the_image:confidence_summary,which_of_these_items_are_featured_prominently_in_the_image,which_of_these_items_are_featured_prominently_in_the_image:confidence,which_of_these_items_are_featured_prominently_in_the_image:confidence_summary,which_of_these_rooms_is_depicted_in_the_image,which_of_these_rooms_is_depicted_in_the_image:confidence,which_of_these_rooms_is_depicted_in_the_image:confidence_summary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_accessconfidence,code,image_url,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,orig_was_the_image_taken_in_a_photo_studio,orig_what_color_is_the_background,_indoor_location,_indoor_location_gold,_indoor_location_gold_reason,system_identifier,was_the_image_taken_in_a_photo_studio,was_the_image_taken_in_a_photo_studio_gold,was_the_image_taken_in_a_photo_studioconfidence,was_the_image_taken_in_a_photo_studioconfidence_summary,was_the_image_taken_indoors_or_outdoors,was_the_image_taken_indoors_or_outdoors_gold,was_the_image_taken_indoors_or_outdoorsconfidence,was_the_image_taken_indoors_or_outdoorsconfidence_summary,what_color_is_the_background,what_color_is_the_background_gold,what_color_is_the_backgroundconfidence,what_color_is_the_backgroundconfidence_summary,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_season_does_it_appear_to_be_in_the_image,what_season_does_it_appear_to_be_in_the_image_gold,what_season_does_it_appear_to_be_in_the_imageconfidence,what_season_does_it_appear_to_be_in_the_imageconfidence_summary,what_time_of_day_is_it_in_the_image,what_time_of_day_is_it_in_the_image_gold,what_time_of_day_is_it_in_the_imageconfidence,what_time_of_day_is_it_in_the_imageconfidence_summary,what_type_of_setting_does_the_image_take_place_in,what_type_of_setting_does_the_image_take_place_in_gold,what_type_of_setting_does_the_image_take_place_in_gold_reason,what_type_of_setting_does_the_image_take_place_inconfidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room_gold,which_of_these_furniture_types_are_depicted_in_the_image_gold,which_of_these_items_are_a_main_focus_in_the_image_gold,which_of_these_items_are_featured_prominently_in_the_image_gold,which_of_these_rooms_is_depicted_in_the_image_gold,Keywords
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/0/c/4/TRU1457074.jpg,,FALSE,3/10/17 23:03,3,1177860361,finalized,,,,,,TRU1457074,,,,,,,,,,,,,interiors,,0.6965,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030877,FALSE,finalized,3,3/28/17 20:08,white,1,"""brown"": 0.671
""white"": 1.0
",bed,0.6579,"""bed"": 0.658
",furniture,0.6579,"""walls"": 0.342
"""": 0.342
""furniture"": 0.658
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:36,3,1178725813,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/8/a/6/TRU1457087.jpg,,FALSE,3/10/17 22:56,3,1177860367,finalized,,,,,,TRU1457087,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030878,FALSE,finalized,3,3/28/17 19:38,brown,1,"""brown"": 1.0
",table,1,"""table"": 1.0
""chair"": 0.352
",furniture,1,"""furniture"": 1.0
""floor"": 0.352
""windows"": 0.352
""lighting"": 0.352
",,,,dining_area,0.6479,"""dining_area"": 0.648
""living_room"": 0.352
",FALSE,3/22/17 16:28,3,1178725817,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/6/0/4/TRU1457105.jpg,,FALSE,3/10/17 22:49,3,1177860374,finalized,,,,,,TRU1457105,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|table|furniture||dining_area|||interiors|

1192030879,FALSE,finalized,3,3/28/17 19:56,white,1,"""white"": 1.0
""brown"": 0.348
",bed,1,"""bed"": 1.0
",furniture,1,"""furniture"": 1.0
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:34,3,1178725822,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/7/c/4/TRU1457123.jpg,,FALSE,3/10/17 22:55,3,1177860381,finalized,,,,,,TRU1457123,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030880,FALSE,finalized,3,3/28/17 19:34,brown,0.7019,"""brown"": 0.702
""white"": 0.661
",bed,1,"""bed"": 1.0
""chair"": 0.702
",furniture,1,"""furniture"": 1.0
""floor"": 0.363
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:34,3,1178725827,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/3/6/b/TRU1457156.jpg,,FALSE,3/10/17 22:59,3,1177860392,finalized,,,,,,TRU1457156,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|bed|furniture||bedroom|||interiors|

1192030881,FALSE,finalized,3,3/28/17 20:01,brown,1,"""brown"": 1.0
",chair,1,"""chair"": 1.0
""table"": 0.38
",furniture,1,"""furniture"": 1.0
""floor"": 0.38
""walls"": 0.38
""windows"": 0.38
""lighting"": 0.38
",,,,dining_area,0.7017,"""dining_area"": 0.702
""outdoor_space"": 0.298
",FALSE,3/22/17 16:37,3,1178725830,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/f/e/d/TRU1457163.jpg,,FALSE,3/10/17 22:55,3,1177860397,finalized,,,,,,TRU1457163,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|chair|furniture||dining_area|||interiors|

1192030882,FALSE,finalized,3,3/28/17 20:02,brown,0.6841,""""": 0.316
""brown"": 0.684
"""": 0.36
",,0,,windows,1,"""furniture"": 0.64
""windows"": 1.0
""decor"": 0.36
"""": 0.36
",,0,,bedroom,1,"""bedroom"": 1.0
"""": 0.36
",FALSE,3/22/17 16:34,3,1178725839,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/9/5/7/TRU1458031.jpg,,FALSE,3/10/17 22:53,3,1177860436,finalized,,,,,,TRU1458031,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown||windows||bedroom|||interiors|

1192030883,FALSE,finalized,3,3/28/17 20:02,,0.6312,""""": 0.631
""white"": 0.369
",,,,,0.6312,""""": 0.631
""decor"": 0.369
",,0,,,0.6312,""""": 0.631
""bedroom"": 0.369
",FALSE,3/22/17 16:27,3,1178725842,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/1/4/1/TRU1458034.jpg,,FALSE,3/10/17 22:55,3,1177860439,finalized,,,,,,TRU1458034,,,,,,,,,,,,,interiors,,0.7091,,,,,,,,,,,,,,,,,,|||||||interiors|

1192030884,FALSE,finalized,3,3/28/17 20:04,green,1,"""green"": 1.0
",,0,,decor,1,"""decor"": 1.0
""furniture"": 0.321
""floor"": 0.321
""walls"": 0.321
",painting,1,"""painting"": 1.0
",bedroom,0.6855,"""bedroom"": 0.685
""living_room"": 0.315
",FALSE,3/22/17 16:32,3,1178725853,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/8/d/4/c/TRU1458047.jpg,,FALSE,3/10/17 23:01,3,1177860450,finalized,,,,,,TRU1458047,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,green||decor|painting|bedroom|||interiors|

1192030885,FALSE,finalized,3,3/28/17 19:57,blue,0.6523,"""blue"": 0.652
""gray"": 0.313
"""": 0.348
",chair,0.6871,"""chair"": 0.687
",furniture,0.6871,"""lighting"": 0.313
""furniture"": 0.687
""decor"": 0.687
""floor"": 0.348
""walls"": 0.348
""windows"": 0.348
",,0,,hallway,1,"""hallway"": 1.0
",FALSE,3/22/17 16:33,3,1178725948,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/7/4/d/TRU1472812.jpg,,FALSE,3/10/17 22:45,3,1177861226,finalized,,,,,,TRU1472812,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,blue|chair|furniture||hallway|||interiors|

1192030886,FALSE,finalized,3,3/28/17 20:05,,0.3673,"""brown"": 0.327
"""": 0.367
"""": 0.306
",,,,walls,0.6735,"""decor"": 0.633
""walls"": 0.673
",,0,,,0.3673,""""": 0.327
"""": 0.367
""hallway"": 0.306
""entranceway"": 0.306
",FALSE,3/22/17 16:33,3,1178725949,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/a/1/7/TRU1472815.jpg,,FALSE,3/10/17 22:58,3,1177861229,finalized,,,,,,TRU1472815,,,,,,,,,,,,,interiors,,0.3333,,,,,,,,,,,,,,,,,,||walls|||||interiors|

1192030887,FALSE,finalized,3,3/28/17 20:05,,0.6992,""""": 0.699
""brown"": 0.301
",,,,decor,0.671,""""": 0.329
""decor"": 0.671
""walls"": 0.37
",,0.3702,"""painting"": 0.301
"""": 0.37
",,0.6992,""""": 0.699
""living_room"": 0.301
",FALSE,3/22/17 16:38,3,1178725950,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/e/1/1/TRU1472816.jpg,,FALSE,3/10/17 22:58,3,1177861230,finalized,,,,,,TRU1472816,,,,,,,,,,,,,interiors,,0.3503,,,,,,,,,,,,,,,,,,||decor|||||interiors|

1192030888,FALSE,finalized,3,3/28/17 20:02,,0.6912,""""": 0.691
""yellow"": 0.309
",,,,walls,1,"""floor"": 0.655
""walls"": 1.0
",,,,entranceway,0.6549,"""entranceway"": 0.655
""hallway"": 0.345
",FALSE,3/22/17 16:35,3,1178725951,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/e/2/f/TRU1472817.jpg,,FALSE,3/10/17 22:57,3,1177861231,finalized,,,,,,TRU1472817,,,,,,,,,,,,,interiors,,0.68,,,,,,,,,,,,,,,,,,||walls||entranceway|||interiors|

1192030890,FALSE,finalized,3,3/28/17 19:53,,0.3501,""""": 0.35
""brown"": 0.332
""blue"": 0.318
",,0,,walls,1,"""furniture"": 1.0
""floor"": 0.35
""walls"": 1.0
",,,,hallway,0.6817,"""hallway"": 0.682
""entranceway"": 0.668
",FALSE,3/22/17 16:58,3,1178725953,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/4/3/f/TRU1472819.jpg,,FALSE,3/10/17 23:04,3,1177861233,finalized,,,,,,TRU1472819,,,,,,,,,,,,,interiors,,0.6694,,,,,,,,,,,,,,,,,,||walls||hallway|||interiors|

1192030891,FALSE,finalized,3,3/28/17 20:14,red,0.6625,"""red"": 0.662
""brown"": 0.338
",,,,floor,0.3375,"""walls"": 0.332
"""": 0.33
""floor"": 0.338
""decor"": 0.338
",,0,,,0.6677,""""": 0.332
"""": 0.668
",FALSE,3/22/17 16:28,3,1178725961,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/0/6/5/TRU1476545.jpg,,FALSE,3/10/17 22:55,3,1177861550,finalized,,,,,,TRU1476545,,,,,,,,,,,,,interiors,,0.3538,,,,,,,,,,,,,,,,,,red||floor|||||interiors|

1192030892,FALSE,finalized,3,3/28/17 19:46,white,1,"""white"": 1.0
",table,0.357,"""shelving"": 0.337
""table"": 0.357
""chair"": 0.357
",furniture,0.694,"""furniture"": 0.694
""appliances"": 0.357
""floor"": 0.306
""walls"": 0.306
",,,,home_office,1,"""home_office"": 1.0
",FALSE,3/22/17 16:33,3,1178725971,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/9/a/e/TRU1477472.jpg,,FALSE,3/10/17 22:59,3,1177861586,finalized,,,,,,TRU1477472,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||home_office|||interiors|

1192030893,FALSE,finalized,3,3/28/17 19:53,white,1,"""white"": 1.0
",,,,walls,0.6787,""""": 0.321
""walls"": 0.679
""decor"": 0.341
",,0,,,0.6586,""""": 0.659
""living_room"": 0.341
""hallway"": 0.341
""entranceway"": 0.341
",FALSE,3/22/17 16:26,3,1178725974,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/2/9/8/TRU1477475.jpg,,FALSE,3/10/17 23:00,3,1177861589,finalized,,,,,,TRU1477475,,,,,,,,,,,,,interiors,,0.6997,,,,,,,,,,,,,,,,,,white||walls|||||interiors|

1192030894,FALSE,finalized,3,3/28/17 19:55,white,1,"""white"": 1.0
",,,,windows,0.6593,"""windows"": 0.659
""decor"": 0.341
",,0,,,1,""""": 1.0
",FALSE,3/22/17 16:38,3,1178725975,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/2/f/4/TRU1477476.jpg,,FALSE,3/10/17 22:59,3,1177861590,finalized,,,,,,TRU1477476,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||windows|||||interiors|

1192030895,FALSE,finalized,3,3/28/17 19:37,white,1,"""white"": 1.0
",,0,,decor,1,"""decor"": 1.0
""furniture"": 0.348
",painting,0.3477,"""knickknack"": 0.321
""painting"": 0.348
"""": 0.348
""photograph"": 0.331
",home_office,1,"""home_office"": 1.0
",FALSE,3/22/17 16:51,3,1178725977,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/8/b/a/TRU1477480.jpg,,FALSE,3/10/17 22:46,3,1177861594,finalized,,,,,,TRU1477480,,,,,,,,,,,,,interiors,,0.3415,,,,,,,,,,,,,,,,,,white||decor|painting|home_office|||interiors|

1192030896,FALSE,finalized,3,3/28/17 19:45,,0.3619,"""yellow"": 0.316
""white"": 0.322
"""": 0.362
",chair,1,"""chair"": 1.0
""table"": 0.684
",furniture,1,"""furniture"": 1.0
",,,,dining_area,0.3619,""""": 0.316
""kitchen"": 0.322
""dining_area"": 0.362
",FALSE,3/22/17 16:54,3,1178725982,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/7/0/c/TRU1477487.jpg,,FALSE,3/10/17 23:04,3,1177861600,finalized,,,,,,TRU1477487,,,,,,,,,,,,,interiors,,0.6878,,,,,,,,,,,,,,,,,,|chair|furniture||dining_area|||interiors|

1192030897,FALSE,finalized,3,3/28/17 20:18,white,1,"""white"": 1.0
",,,,walls,0.6306,"""walls"": 0.631
""windows"": 0.369
",,,,living_room,0.3694,""""": 0.335
""bedroom"": 0.295
""living_room"": 0.369
",FALSE,3/22/17 17:01,3,1178725985,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/5/5/2/TRU1477490.jpg,,FALSE,3/10/17 22:48,3,1177861604,finalized,,,,,,TRU1477490,,,,,,,,,,,,,interiors,,0.6768,,,,,,,,,,,,,,,,,,white||walls||living_room|||interiors|

1192030898,FALSE,finalized,3,3/28/17 19:59,gray,0.3454,"""white"": 0.331
""gray"": 0.345
"""": 0.323
",,0,,decor,0.6546,"""decor"": 0.655
""walls"": 0.345
""furniture"": 0.323
",painting,0.3313,"""painting"": 0.331
"""": 0.323
",,1,""""": 1.0
",FALSE,3/22/17 16:32,3,1178725986,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/7/a/7/TRU1477511.jpg,,FALSE,3/10/17 22:54,3,1177861605,finalized,,,,,,TRU1477511,,,,,,,,,,,,,interiors,,0.6839,,,,,,,,,,,,,,,,,,gray||decor|painting||||interiors|

1192030899,FALSE,finalized,3,3/28/17 20:01,purple,0.3657,""""": 0.283
"""": 0.352
""purple"": 0.366
",,0,,decor,0.7174,"""walls"": 0.283
""decor"": 0.717
""furniture"": 0.366
",knickknack,0.3657,""""": 0.352
""knickknack"": 0.366
",home_office,0.3657,""""": 0.283
""living_room"": 0.352
""home_office"": 0.366
",FALSE,3/22/17 17:01,3,1178725989,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/d/d/d/TRU1477523.jpg,,FALSE,3/10/17 22:53,3,1177861617,finalized,,,,,,TRU1477523,,,,,,,,,,,,,interiors,,0.7045,,,,,,,,,,,,,,,,,,purple||decor|knickknack|home_office|||interiors|

1192030900,FALSE,finalized,3,3/28/17 19:44,yellow,1,"""yellow"": 1.0
",,,,walls,0.3667,""""": 0.314
""walls"": 0.367
""floor"": 0.319
",,,,kitchen,0.6856,""""": 0.314
""kitchen"": 0.686
",FALSE,3/22/17 16:34,3,1178725996,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/8/3/b/TRU1477534.jpg,,FALSE,3/10/17 22:53,3,1177861628,finalized,,,,,,TRU1477534,,,,,,,,,,,,,interiors,,0.6579,,,,,,,,,,,,,,,,,,yellow||walls||kitchen|||interiors|

1192030901,FALSE,finalized,3,3/28/17 20:01,white,1,"""white"": 1.0
",table,1,"""table"": 1.0
""chair"": 1.0
",furniture,1,"""furniture"": 1.0
""walls"": 0.35
""windows"": 0.67
",,,,home_office,1,"""home_office"": 1.0
",FALSE,3/22/17 16:29,3,1178726002,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/f/6/5/TRU1477552.jpg,,FALSE,3/10/17 22:45,3,1177861646,finalized,,,,,,TRU1477552,,,,,,,,,,,,,interiors,,0.6784,,,,,,,,,,,,,,,,,,white|table|furniture||home_office|||interiors|

1192030902,FALSE,finalized,3,3/28/17 20:02,,0.6774,"""blue"": 0.323
"""": 0.677
""brown"": 0.363
"""": 0.363
",,0,,decor,0.6855,"""decor"": 0.685
""furniture"": 0.677
""floor"": 0.363
""walls"": 0.363
""appliances"": 0.363
"""": 0.363
"""": 0.363
",,0.6855,""""": 0.685
"""": 0.363
",bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:27,3,1178726004,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/1/7/b/TRU1477554.jpg,,FALSE,3/10/17 22:58,3,1177861648,finalized,,,,,,TRU1477554,,,,,,,,,,,,,interiors,,0.6941,,,,,,,,,,,,,,,,,,||decor||bedroom|||interiors|

1192030903,FALSE,finalized,3,3/28/17 20:28,white,1,"""white"": 1.0
""black"": 0.371
",,,,walls,1,"""walls"": 1.0
""lighting"": 0.309
""floor"": 0.371
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:26,3,1178726006,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/7/9/e/TRU1477557.jpg,,FALSE,3/10/17 22:55,3,1177861651,finalized,,,,,,TRU1477557,,,,,,,,,,,,,interiors,,0.7037,,,,,,,,,,,,,,,,,,white||walls||bathroom|||interiors|

1192030904,FALSE,finalized,3,3/28/17 19:34,white,0.3412,"""gray"": 0.336
"""": 0.336
""brown"": 0.341
""white"": 0.341
""blue"": 0.323
",bed,0.3412,"""bed"": 0.341
",furniture,0.3412,"""walls"": 0.336
""furniture"": 0.341
""decor"": 0.323
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:24,3,1178726007,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/2/9/7/TRU1477558.jpg,,FALSE,3/10/17 22:46,3,1177861652,finalized,,,,,,TRU1477558,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030905,FALSE,finalized,3,3/28/17 20:03,brown,0.6746,"""white"": 0.325
""brown"": 0.675
",table,0.7002,"""table"": 0.7
""chair"": 0.7
",furniture,0.7002,"""furniture"": 0.7
""walls"": 0.325
""floor"": 0.675
",,,,dining_area,1,"""dining_area"": 1.0
",FALSE,3/22/17 16:29,3,1178726008,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/7/6/8/TRU1477564.jpg,,FALSE,3/10/17 22:44,3,1177861658,finalized,,,,,,TRU1477564,,,,,,,,,,,,,interiors,,0.7179,,,,,,,,,,,,,,,,,,brown|table|furniture||dining_area|||interiors|

1192030906,FALSE,finalized,3,3/28/17 19:47,white,1,"""white"": 1.0
""brown"": 0.316
",,0,,walls,0.6595,"""walls"": 0.66
""windows"": 0.657
""furniture"": 0.34
",,,,kitchen,1,"""kitchen"": 1.0
",FALSE,3/22/17 16:26,3,1178726010,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/2/6/0/TRU1477566.jpg,,FALSE,3/10/17 23:02,3,1177861660,finalized,,,,,,TRU1477566,,,,,,,,,,,,,interiors,,0.6875,,,,,,,,,,,,,,,,,,white||walls||kitchen|||interiors|

1192030907,FALSE,finalized,3,3/28/17 20:05,yellow,0.6528,"""gray"": 0.347
""blue"": 0.306
""white"": 0.653
""yellow"": 0.653
",table,0.3472,"""table"": 0.347
""chair"": 0.347
",furniture,0.6944,"""furniture"": 0.694
""decor"": 0.653
""walls"": 0.347
""windows"": 0.347
",,0,,living_room,0.6944,"""bedroom"": 0.347
""living_room"": 0.694
"""": 0.306
",FALSE,3/22/17 16:35,3,1178726012,finalized,without people,,,0.6818,"""without people"": 0.682
""people"": 0.318
",TA20170309,,,,0,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/7/7/9/TRU1477568.jpg,,FALSE,3/10/17 23:01,3,1177861662,finalized,,,,,,TRU1477568,,,,,,,,,,,,,interiors,,0.6477,,,,,,,,,,,,,,,,,,yellow|table|furniture||living_room|||interiors|

1192030908,FALSE,finalized,3,3/28/17 20:01,white,0.6497,"""black"": 0.327
""white"": 0.65
"""": 0.35
"""": 0.35
""gray"": 0.323
",,,,,0.677,""""": 0.677
"""": 0.35
""lighting"": 0.323
",,,,,0.677,""""": 0.677
"""": 0.35
""hallway"": 0.323
",FALSE,3/22/17 16:30,3,1178726021,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/e/d/4/TRU1477581.jpg,,FALSE,3/10/17 22:57,3,1177861675,finalized,,,,,,TRU1477581,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|||||||interiors|

1192030909,FALSE,finalized,3,3/28/17 19:49,brown,1,"""blue"": 0.319
""brown"": 1.0
""gray"": 0.329
",shelving,0.6707,"""shelving"": 0.671
""table"": 0.329
""chair"": 0.329
",furniture,1,"""furniture"": 1.0
""appliances"": 0.351
""decor"": 0.329
",,0,,home_office,0.6707,"""home_office"": 0.671
""living_room"": 0.329
",FALSE,3/22/17 16:39,3,1178726022,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/3/8/4/TRU1477583.jpg,,FALSE,3/10/17 23:03,3,1177861677,finalized,,,,,,TRU1477583,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|shelving|furniture||home_office|||interiors|

1192030910,FALSE,finalized,3,3/28/17 19:53,gray,0.685,""""": 0.315
""gray"": 0.685
",bed,0.685,"""bed"": 0.685
",furniture,0.685,""""": 0.315
""furniture"": 0.685
",,,,bedroom,0.685,""""": 0.315
""bedroom"": 0.685
",FALSE,3/22/17 16:34,3,1178726023,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/a/e/5/TRU1477584.jpg,,FALSE,3/10/17 22:46,3,1177861678,finalized,,,,,,TRU1477584,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,gray|bed|furniture||bedroom|||interiors|

1192030911,FALSE,finalized,3,3/28/17 20:11,white,0.6446,"""white"": 0.645
"""": 0.355
""brown"": 0.305
",chair,0.6607,"""shelving"": 0.645
""chair"": 0.661
"""": 0.355
""table"": 0.305
",furniture,1,"""furniture"": 1.0
""lighting"": 0.355
""floor"": 0.305
""walls"": 0.305
",,,,kitchen,1,"""kitchen"": 1.0
",FALSE,3/22/17 16:36,3,1178726024,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/2/6/b/TRU1477586.jpg,,FALSE,3/10/17 22:52,3,1177861680,finalized,,,,,,TRU1477586,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|chair|furniture||kitchen|||interiors|

1192030912,FALSE,finalized,3,3/28/17 19:54,white,0.71,""""": 0.29
""white"": 0.71
",table,0.71,"""table"": 0.71
""chair"": 0.71
"""": 0.371
"""": 0.371
",furniture,0.71,""""": 0.661
""furniture"": 0.71
""floor"": 0.371
""walls"": 0.371
""windows"": 0.371
""appliances"": 0.371
"""": 0.371
",,,,dining_area,0.71,""""": 0.661
""dining_area"": 0.71
"""": 0.371
",FALSE,3/22/17 16:37,3,1178726025,finalized,without people,,,1,"""without people"": 1.0
